time[ms], HeartBeat(RGB), HeartBeat(IR), HeartBeat(depth), Breathing(depth)
530762.6, 123.8601, 12816.27, 696.9532, 696.994
530762.6, 123.8928, 12817.79, 696.9991, 697.0058
530762.6, 123.9291, 12809.64, 696.7745, 696.9011
530762.7, 123.881, 12797.58, 696.6699, 696.8228
530762.8, 123.8371, 12784.18, 696.6625, 696.7913
530762.8, 123.762, 12790.08, 696.7049, 696.8112
530762.8, 123.8071, 12805.77, 696.626, 696.7437
530762.8, 123.9095, 12834.89, 696.551, 696.6816
530762.9, 123.9972, 12855.49, 696.6929, 696.6929
530762.9, 124.0518, 12856.91, 696.6574, 696.631
530762.9, 124.1294, 12851.29, 696.6187, 696.5741
530763, 124.0495, 12834.46, 696.5168, 696.5073
530763.1, 123.9328, 12815.5, 696.3516, 696.4292
530763.1, 123.7899, 12792.15, 696.3759, 696.4299
530763.1, 123.6565, 12768.48, 696.3868, 696.4036
530763.1, 123.6326, 12755.66, 696.2855, 696.3138
530763.1, 123.5536, 12742.27, 696.2652, 696.2687
530763.2, 123.5518, 12732.98, 696.2976, 696.2485
530763.2, 123.5737, 12730.14, 696.2825, 696.2279
530763.3, 123.6139, 12757.14, 696.1271, 696.1523
530763.3, 123.7021, 12791.77, 696.1217, 696.1369
530763.3, 123.7477, 12784.03, 696.0829, 696.0945
530763.3, 123.7471, 12809.84, 696.1522, 696.0895
530763.4, 123.7731, 12831.7, 696.2357, 696.1112
530763.4, 123.8372, 12846.59, 696.2792, 696.1439
530763.4, 123.8252, 12824.26, 696.3168, 696.192
530763.5, 123.7528, 12795.93, 696.2216, 696.1547
530763.5, 123.7853, 12771.1, 696.2415, 696.1801
530763.6, 123.8551, 12753, 696.0928, 696.1386
530763.6, 123.9131, 12743.22, 695.9484, 696.074
530763.6, 123.8802, 12739.19, 695.9481, 696.0596
