time[ms], HeartBeat(RGB), HeartBeat(IR), HeartBeat(depth), Breathing(depth)
537252.217, 134.5426, 12079.18, 695.0773, 695.2706
537252.284, 134.6264, 12086.87, 695.1699, 695.269
537252.351, 134.6719, 12094.91, 695.0499, 695.1575
537252.417, 134.7154, 12097.13, 695.2274, 695.1851
537252.484, 134.6514, 12099.4, 695.1405, 695.1078
537252.551, 134.4879, 12086.31, 695.0045, 695.0251
537252.617, 134.2847, 12067.12, 694.985, 694.9918
537252.684, 134.0487, 12040.52, 694.9932, 694.9866
537252.751, 133.8997, 12015.46, 694.7704, 694.8567
537252.817, 133.7771, 11994.31, 694.8425, 694.8677
537252.884, 133.7431, 11977.66, 694.9609, 694.8971
537252.951, 133.7405, 11971.51, 694.7332, 694.765
537253.017, 133.7616, 11974.84, 694.6967, 694.7348
537253.084, 133.8099, 11982.09, 694.459, 694.5781
537253.151, 133.849, 11995.34, 694.2064, 694.4061
537253.217, 133.8651, 12008.14, 693.7593, 694.105
537253.284, 133.7785, 12015.98, 693.3325, 693.78
537253.351, 133.6758, 12014.36, 693.0086, 693.4528
537253.417, 133.5554, 12002.54, 692.6888, 693.1308
537253.484, 133.3799, 11989.35, 692.6238, 692.8802
537253.551, 133.2734, 11969.08, 692.6177, 692.6763
537253.617, 133.1447, 11954.48, 692.7445, 692.5815
537253.684, 133.1135, 11941.5, 692.8385, 692.4645
537253.751, 133.0835, 11930.56, 692.7145, 692.3259
537253.817, 133.0732, 11923.79, 692.558, 692.174
537253.884, 133.1155, 11926.88, 692.2006, 691.9692
537253.951, 133.1173, 11951.37, 691.8333, 691.7762
537254.017, 133.1505, 11974.46, 691.5233, 691.601
537254.084, 133.124, 11988.86, 691.2963, 691.4362
537254.151, 133.0024, 11990.97, 691.2946, 691.392
537254.217, 132.8494, 11953.12, 691.1824, 691.2707
537254.284, 132.6581, 11907.28, 691.3796, 691.2626
537254.351, 132.5237, 11856.62, 691.392, 691.2136
537254.417, 132.4236, 11805.85, 691.3926, 691.1606
537254.484, 132.3443, 11766.41, 691.4061, 691.1381
537254.551, 132.302, 11742.52, 691.4319, 691.1384
537254.617, 132.292, 11734.69, 691.4323, 691.1525
537254.684, 132.3208, 11739.92, 691.3749, 691.161
537254.751, 132.4221, 11721.94, 691.1232, 691.074
537254.817, 132.4883, 11742.36, 691.0986, 691.0993
537254.884, 132.6117, 11726.39, 690.66, 690.9167
537254.951, 132.6968, 11737.52, 690.8641, 691.0186
537255.017, 132.7219, 11746.25, 691.0701, 691.1201
537255.084, 132.588, 11742.73, 691.4864, 691.3171
537255.151, 132.4385, 11722.07, 692.1348, 691.6597
537255.217, 132.269, 11722.03, 692.8708, 692.0906
537255.284, 132.0872, 11723.39, 693.4947, 692.5495
537255.351, 131.9865, 11727.82, 694.1685, 693.1291
537255.417, 132.0006, 11738.12, 694.3785, 693.5685
537255.484, 132.0623, 11764.77, 694.6343, 694.0655
537255.551, 132.2156, 11792.85, 694.7621, 694.5305
537255.617, 132.3887, 11831.3, 694.8234, 694.913
537255.684, 132.585, 11866.84, 695.0248, 695.3164
537255.751, 132.8037, 11894.56, 695.3112, 695.7103
537255.817, 132.9924, 11908.04, 695.8814, 696.1952
537255.884, 133.0375, 11914.73, 696.1962, 696.5187
537255.951, 132.967, 11908.35, 696.6832, 696.8976
537256.017, 132.8801, 11893.63, 697.2069, 697.2643
537256.084, 132.7674, 11881.96, 697.6254, 697.5958
537256.151, 132.7335, 11876.08, 697.9887, 697.912
537256.217, 132.7478, 11876.36, 698.0975, 698.0828
537256.284, 132.8327, 11882.22, 698.4847, 698.4698
537256.351, 132.9959, 11895.19, 698.4952, 698.6412
537256.417, 133.1873, 11911.35, 698.4756, 698.7865
537256.484, 133.3787, 11927.74, 698.4715, 698.9054
537256.551, 133.5241, 11944.99, 698.4034, 698.9756
537256.617, 133.6255, 11959.11, 698.4076, 699.0022
537256.684, 133.7312, 11972.88, 698.5316, 699.0506
537256.751, 133.7468, 11982.59, 698.3341, 698.8696
537256.817, 133.682, 11988.82, 698.1468, 698.6732
537256.884, 133.5715, 11987.66, 698.0118, 698.4784
537256.951, 133.3457, 11986.49, 698.0356, 698.3077
537257.017, 133.1634, 11982.55, 698.1733, 698.2587
537257.084, 133.0211, 11975.87, 698.4009, 698.2751
537257.151, 132.9359, 11975.17, 698.4293, 698.2307
537257.217, 132.8954, 11977.96, 698.472, 698.1921
537257.284, 132.9279, 11981.12, 698.5499, 698.2228
537257.351, 133.0418, 11987.53, 698.4407, 698.1843
537257.417, 133.1196, 12000.19, 698.3354, 698.1912
537257.484, 133.2262, 12014.67, 698.022, 698.0803
537257.551, 133.3527, 12024.34, 697.89, 698.0234
537257.617, 133.3885, 12033.58, 698.0208, 698.1039
537257.684, 133.3802, 12046.43, 697.783, 697.9307
537257.751, 133.2925, 12053.38, 697.7326, 697.8419
537257.817, 133.159, 12053.1, 697.7985, 697.8293
537257.884, 132.9162, 12052.05, 697.7531, 697.7546
537257.951, 132.7608, 12048.68, 697.792, 697.7217
537258.017, 132.6525, 12050.63, 697.871, 697.7337
537258.084, 132.6196, 12058.09, 697.7117, 697.5968
537258.151, 132.6744, 12067.32, 697.7603, 697.6021
537258.217, 132.831, 12053.27, 697.5316, 697.4692
537258.284, 133.0317, 12036.19, 697.4122, 697.39
537258.351, 133.1985, 12026.94, 697.0813, 697.2487
537258.417, 133.3737, 12019.19, 696.8904, 697.1263
537258.484, 133.4095, 12014.39, 696.9706, 697.0932
537258.551, 133.3183, 12008.21, 696.8715, 696.9843
537258.617, 133.1671, 12000.26, 696.8407, 696.8951
537258.684, 133.0172, 11960.85, 696.8172, 696.7913
537258.751, 132.905, 11950.11, 696.7578, 696.7039
537258.817, 132.8553, 11908.65, 696.5972, 696.5338
537258.884, 132.8435, 11893.81, 696.6578, 696.5358
537258.951, 132.8732, 11887.18, 696.7644, 696.5779
537259.017, 132.9504, 11886.37, 696.6122, 696.4768
537259.084, 132.9486, 11894.36, 696.4904, 696.4114
537259.151, 132.8479, 11903.23, 696.4459, 696.3801
537259.217, 132.767, 11909.19, 696.1389, 696.2195
537259.284, 132.7617, 11934.04, 695.978, 696.123
537259.351, 132.6946, 11947.68, 695.9592, 696.0889
537259.417, 132.6126, 11953.55, 695.9106, 696.0119
537259.484, 132.475, 11943.23, 695.8665, 695.9581
537259.551, 132.4119, 11880.92, 695.4673, 695.6508
537259.617, 132.3861, 11814.51, 695.1065, 695.3576
537259.684, 132.3526, 11753.29, 694.8912, 695.1324
537259.751, 132.3444, 11734.51, 694.6813, 694.9073
537259.817, 132.3355, 11729.07, 694.5788, 694.7407
537259.884, 132.3443, 11737.22, 694.2695, 694.4571
537259.951, 132.339, 11760.85, 694.1335, 694.2363
537260.017, 132.383, 11784.1, 694.062, 694.0388
537260.084, 132.3365, 11803.13, 694.3138, 694.0347
537260.151, 132.3179, 11813.82, 694.3084, 693.9428
537260.217, 132.314, 11778.36, 693.7288, 693.6469
537260.284, 132.214, 11733.69, 693.3435, 693.4123
537260.351, 132.0627, 11721.13, 693.1896, 693.2437
537260.417, 131.9443, 11719.87, 693.2233, 693.1852
537260.484, 131.8215, 11719.42, 693.3242, 693.1771
537260.551, 131.7405, 11725.9, 693.5189, 693.2424
537260.617, 131.669, 11735.6, 693.882, 693.4317
537260.684, 131.6549, 11768.48, 694.2106, 693.6467
537260.751, 131.6377, 11798.09, 694.7297, 693.9733
537260.817, 131.7127, 11802.25, 694.6523, 694.0793
537260.884, 131.7822, 11796.69, 694.3806, 694.1115
537260.951, 131.857, 11788.68, 694.0566, 694.1027
537261.017, 131.9073, 11784.14, 693.9612, 694.1831
537261.084, 131.8808, 11771.55, 693.968, 694.2676
537261.151, 131.7477, 11756.16, 693.9535, 694.3118
537261.217, 131.5715, 11737.92, 694.0635, 694.3602
537261.284, 131.4659, 11692.56, 693.9961, 694.2993
537261.351, 131.3503, 11684.08, 694.012, 694.2615
537261.417, 131.2549, 11680.04, 694.46, 694.444
537261.484, 131.2499, 11680.39, 694.6616, 694.5264
537261.551, 131.2839, 11710.41, 695.0407, 694.6896
537261.617, 131.3914, 11725.46, 695.1205, 694.7734
537261.684, 131.6096, 11740.8, 695.0576, 694.8078
537261.751, 131.7892, 11756.76, 694.8416, 694.7836
537261.817, 131.9257, 11775.73, 694.9777, 694.9453
537261.884, 132.0632, 11792.54, 694.8446, 694.9792
537261.951, 132.2508, 11776.31, 694.8042, 695.0662
537262.017, 132.3407, 11763.61, 694.7756, 695.1043
537262.084, 132.3372, 11752.71, 694.8586, 695.1372
537262.151, 132.2511, 11747.41, 695.0337, 695.1693
537262.217, 132.0356, 11778.4, 695.272, 695.2292
537262.284, 131.9809, 11777.58, 695.3246, 695.2428
537262.351, 132.1113, 11758.71, 695.3517, 695.2843
537262.417, 132.154, 11790.11, 695.8159, 695.5617
537262.484, 132.137, 11826.48, 696.3032, 695.8466
537262.551, 132.1386, 11861.52, 696.782, 696.2082
537262.617, 132.2992, 11855.09, 696.872, 696.3899
537262.684, 132.3578, 11875.84, 697.1011, 696.6971
537262.751, 132.4778, 11866.63, 697.2672, 697.024
537262.817, 132.5066, 11887.7, 697.557, 697.3885
537262.884, 132.4575, 11906.37, 697.9268, 697.8093
537262.951, 132.5755, 11861.77, 697.7122, 697.9002
537263.017, 132.6353, 11788.96, 697.3041, 697.8248
537263.084, 132.6598, 11731.18, 696.9048, 697.6442
537263.151, 132.5569, 11715.15, 696.798, 697.5853
537263.217, 132.4823, 11709.76, 696.8922, 697.5443
537263.284, 132.4494, 11714.12, 697.008, 697.5244
537263.351, 132.403, 11733.6, 697.199, 697.488
537263.417, 132.4319, 11755.79, 697.4043, 697.4575
537263.484, 132.4838, 11789.22, 697.6022, 697.4324
537263.551, 132.4565, 11812.92, 697.7006, 697.3885
537263.617, 132.4026, 11841.94, 697.9913, 697.5348
537263.684, 132.4142, 11840.91, 698.4387, 697.8434
537263.751, 132.4452, 11839.63, 698.4632, 698.0243
537263.817, 132.4803, 11845.16, 698.6584, 698.2677
537263.884, 132.3841, 11863.98, 698.6476, 698.4122
537263.951, 132.346, 11877.35, 698.6584, 698.543
537264.017, 132.1561, 11912.51, 698.6787, 698.7097
537264.084, 132.006, 11940.31, 698.8591, 698.948
537264.151, 131.8244, 11961.26, 699.3161, 699.3303
537264.217, 131.7756, 11972.19, 699.407, 699.5078
537264.284, 131.857, 11952.56, 699.4918, 699.5671
537264.351, 132.0804, 11902.89, 699.0879, 699.3459
537264.417, 132.3067, 11858.15, 698.5087, 699.0446
537264.484, 132.423, 11845.17, 698.3045, 698.9026
537264.551, 132.5013, 11848.23, 698.491, 698.9498
537264.617, 132.5989, 11838.97, 698.6398, 698.9467
537264.684, 132.5247, 11892.37, 698.7095, 698.8766
537264.751, 132.3889, 11947.16, 698.9445, 698.8677
537264.817, 132.3799, 11963.68, 699.18, 698.8669
537264.884, 132.3045, 11992.13, 699.4766, 698.9886
537264.951, 132.2856, 11974.08, 699.5886, 699.113
537265.017, 132.1132, 11941.05, 699.5331, 699.2278
537265.084, 132.0395, 11888.85, 699.2206, 699.166
537265.151, 131.9986, 11843.81, 699.0121, 699.1165
537265.217, 132.025, 11813.02, 698.804, 699.0043
537265.284, 132.1432, 11790.78, 698.6754, 698.947
537265.351, 132.2526, 11763.56, 698.4121, 698.817
537265.417, 132.2838, 11794.19, 698.2487, 698.7029
537265.484, 132.3929, 11811.34, 698.3162, 698.6772
537265.551, 132.412, 11853.54, 698.7503, 698.7595
537265.617, 132.4261, 11886.4, 698.9293, 698.737
537265.684, 132.4724, 11892.79, 699.0101, 698.664
537265.751, 132.4074, 11909.89, 699.151, 698.7008
537265.817, 132.3283, 11920.73, 698.9742, 698.6512
537265.884, 132.2066, 11922.33, 698.9098, 698.702
537265.951, 132.1962, 11893.74, 698.774, 698.6921
537266.017, 132.189, 11858.81, 698.542, 698.6318
537266.084, 132.1586, 11857.73, 698.6039, 698.7118
537266.151, 132.0705, 11885.42, 698.9086, 698.8897
537266.217, 132.1285, 11893.01, 699.2654, 699.0974
537266.284, 132.1898, 11881.04, 699.2092, 699.1155
537266.351, 132.2629, 11862.56, 699.0194, 699.0511
537266.417, 132.3093, 11869.81, 699.3683, 699.2244
537266.484, 132.346, 11880.9, 699.5058, 699.3459
537266.551, 132.2986, 11890.47, 699.6895, 699.488
537266.617, 132.2923, 11923.57, 699.7388, 699.5942
537266.684, 132.2633, 11957, 700.0749, 699.8456
537266.751, 132.268, 11958.43, 699.6411, 699.6985
537266.817, 132.1777, 11947.31, 699.2971, 699.5771
537266.884, 132.1111, 11947.25, 698.8935, 699.412
537266.951, 132.0979, 11911.41, 698.7422, 699.3271
537267.017, 132.0296, 11900.12, 698.7792, 699.29
537267.084, 131.9138, 11896.78, 699.0639, 699.312
537267.151, 131.9345, 11867.46, 699.2201, 699.2598
537267.217, 131.9155, 11871.31, 699.1241, 699.1002
537267.284, 131.8083, 11885.74, 699.3864, 699.1345
537267.351, 131.7428, 11901.7, 699.4761, 699.1076
537267.417, 131.7907, 11880.42, 699.2146, 699.0387
537267.484, 131.8035, 11857.19, 698.7229, 698.8362
537267.551, 131.8534, 11868.39, 698.1324, 698.5324
537267.617, 131.8684, 11876.42, 697.6962, 698.2004
537267.684, 131.7873, 11882.71, 697.676, 698.0499
537267.751, 131.7078, 11858.93, 697.6379, 697.9269
537267.817, 131.6737, 11823.11, 697.2829, 697.6166
537267.884, 131.6469, 11799.95, 697.2118, 697.4404
537267.951, 131.5284, 11776.81, 697.3055, 697.2942
537268.017, 131.5165, 11734.99, 697.1578, 697.0724
537268.084, 131.6685, 11692.22, 696.6409, 696.6129
537268.151, 131.7584, 11684.08, 696.2722, 696.2833
537268.217, 131.8335, 11673.46, 696.1847, 696.1187
537268.284, 131.8372, 11670.92, 695.8712, 695.8691
537268.351, 131.8886, 11672.59, 695.7948, 695.7178
537268.417, 131.8954, 11673.93, 695.345, 695.3981
537268.484, 131.8909, 11677.01, 694.8787, 695.0621
537268.551, 131.7758, 11647.89, 694.6965, 694.8088
537268.617, 131.6204, 11612.83, 694.5682, 694.6202
537268.684, 131.4689, 11572.12, 694.1459, 694.2754
537268.751, 131.4068, 11537.22, 693.6837, 693.8958
537268.817, 131.3539, 11513.48, 693.9409, 693.8273
537268.884, 131.3085, 11497.45, 694.1837, 693.7729
537268.951, 131.3028, 11491.95, 694.2984, 693.7528
537269.017, 131.3669, 11498.09, 694.4198, 693.8042
537269.084, 131.378, 11511.98, 694.2351, 693.756
537269.151, 131.3995, 11526.75, 693.9849, 693.6632
537269.217, 131.4063, 11538.04, 693.9272, 693.6955
537269.284, 131.429, 11538.44, 693.7677, 693.6852
537269.351, 131.4455, 11535.99, 693.7983, 693.7693
537269.417, 131.4104, 11527.59, 693.7658, 693.7883
537269.484, 131.3097, 11511.85, 693.9198, 693.8703
537269.551, 131.1549, 11487.63, 694.1199, 694.0123
537269.617, 131.0246, 11463.3, 694.3116, 694.1338
537269.684, 130.9326, 11445.22, 694.1585, 694.1012
537269.751, 130.8604, 11431.3, 694.3605, 694.2348
537269.817, 130.9004, 11424.93, 694.5374, 694.3824
537269.884, 130.9746, 11429.58, 694.6613, 694.5156
537269.951, 131.0845, 11438.31, 694.5966, 694.5573
537270.017, 131.1551, 11451.86, 694.6739, 694.6276
537270.084, 131.3225, 11465.74, 694.4801, 694.5888
537270.151, 131.4019, 11476.57, 694.3975, 694.6355
537270.217, 131.4675, 11483.77, 694.3134, 694.6245
537270.284, 131.4893, 11485.63, 694.2268, 694.5763
537270.351, 131.467, 11480.95, 694.2967, 694.5995
537270.417, 131.3574, 11470.34, 694.4751, 694.6028
537270.484, 131.2091, 11453.57, 694.799, 694.6998
537270.551, 131.0846, 11435.2, 694.9529, 694.7629
537270.617, 131.0157, 11422.29, 694.9299, 694.7608
537270.684, 130.9967, 11415.04, 695.2521, 694.9623
537270.751, 131.0578, 11417.43, 695.3817, 695.1034
537270.817, 131.1484, 11427.37, 695.3237, 695.1628
537270.884, 131.3078, 11446.5, 695.3608, 695.283
537270.951, 131.4389, 11468.54, 695.1612, 695.2725
537271.017, 131.5616, 11490.52, 695.1481, 695.3016
537271.084, 131.6053, 11512.01, 695.2682, 695.4302
537271.151, 131.6666, 11530.07, 695.519, 695.5936
537271.217, 131.6275, 11544.84, 695.5222, 695.63
537271.284, 131.4742, 11599.86, 695.7814, 695.7792
537271.351, 131.3481, 11645.52, 695.8378, 695.8065
537271.417, 131.2081, 11661.05, 695.9587, 695.8687
537271.484, 130.9725, 11710.05, 696.2836, 696.0795
537271.551, 130.8564, 11723.02, 696.4319, 696.2134
537271.617, 130.7048, 11776.23, 696.7431, 696.4736
537271.684, 130.661, 11773.51, 697.0258, 696.7401
537271.751, 130.7824, 11772.87, 696.9734, 696.8365
537271.817, 130.8598, 11770.48, 696.9827, 696.9654
537271.884, 131.0132, 11753.17, 696.6017, 696.8811
537271.951, 131.1416, 11742.08, 695.9846, 696.6025
537272.017, 131.2561, 11732.55, 695.5092, 696.3789
537272.084, 131.359, 11723.61, 695.2868, 696.166
537272.151, 131.3818, 11727.73, 695.3805, 696.0218
537272.217, 131.4766, 11730.86, 695.3581, 695.8167
537272.284, 131.543, 11740.11, 695.5387, 695.662
537272.351, 131.5643, 11738.06, 695.6143, 695.5035
537272.417, 131.5435, 11737.77, 695.7954, 695.467
537272.484, 131.4694, 11734.57, 695.9773, 695.4723
537272.551, 131.4227, 11728.85, 695.9283, 695.4277
537272.617, 131.4157, 11727.06, 696.0764, 695.5681
537272.684, 131.4395, 11729.82, 696.0555, 695.6167
537272.751, 131.4765, 11736.6, 696.0322, 695.6979
537272.817, 131.521, 11750.04, 696.0892, 695.8448
537272.884, 131.6067, 11768.07, 695.9881, 695.917
537272.951, 131.6716, 11785.18, 696.0286, 696.0603
537273.017, 131.7477, 11801.16, 696.1931, 696.2447
537273.084, 131.7924, 11817.68, 695.9034, 696.1317
537273.151, 131.8229, 11833.56, 695.7829, 696.077
537273.217, 131.8657, 11841.41, 695.4595, 695.8594
537273.284, 131.8523, 11849.33, 695.2787, 695.6461
537273.351, 131.7903, 11850.14, 695.2874, 695.5599
537273.417, 131.6125, 11845.48, 695.2178, 695.437
537273.484, 131.4467, 11809.09, 695.2737, 695.373
537273.551, 131.3086, 11771.68, 695.4711, 695.3761
537273.617, 131.3121, 11740.32, 695.7595, 695.4479
537273.684, 131.4066, 11721.08, 695.8105, 695.4271
537273.751, 131.5165, 11716.08, 695.9479, 695.5474
537273.817, 131.6584, 11722.47, 695.9626, 695.6146
537273.884, 131.7547, 11737.45, 695.7903, 695.6133
537273.951, 131.9114, 11740.16, 695.7092, 695.6667
537274.017, 132.0186, 11764.44, 695.57, 695.6432
537274.084, 132.0918, 11786.84, 695.451, 695.6299
537274.151, 132.1929, 11803.19, 695.55, 695.7058
537274.217, 132.1764, 11815.7, 695.5498, 695.6992
537274.284, 132.1818, 11818.47, 695.4434, 695.6346
537274.351, 132.0807, 11818.18, 695.2992, 695.545
537274.417, 131.941, 11810.29, 695.2669, 695.4262
537274.484, 131.7553, 11790.34, 695.2864, 695.3687
537274.551, 131.6156, 11770.29, 695.5369, 695.4308
537274.617, 131.5682, 11750.67, 695.6546, 695.4568
537274.684, 131.5738, 11742.49, 695.7888, 695.5369
537274.751, 131.6329, 11743.42, 695.9218, 695.6199
537274.817, 131.7393, 11752.12, 695.7525, 695.5685
537274.884, 131.843, 11764.77, 695.7008, 695.6109
537274.951, 131.9621, 11779.27, 695.4639, 695.564
537275.017, 132.0559, 11798.46, 695.3494, 695.5394
537275.084, 132.0668, 11815.73, 695.3363, 695.5579
537275.151, 132.0919, 11830.72, 695.2806, 695.5064
537275.217, 132.105, 11838.31, 695.3386, 695.4699
537275.284, 132.0815, 11837.65, 695.5805, 695.5531
537275.351, 131.9108, 11829.98, 695.5912, 695.5192
537275.417, 131.7108, 11817.56, 695.6794, 695.5461
537275.484, 131.5728, 11800.28, 695.8936, 695.6888
537275.551, 131.4342, 11786.44, 695.9151, 695.7136
537275.617, 131.3487, 11775.48, 695.8107, 695.6917
537275.684, 131.3576, 11773.39, 695.7675, 695.6985
537275.751, 131.3948, 11777.71, 695.8743, 695.7955
537275.817, 131.4508, 11789.02, 695.7427, 695.7933
537275.884, 131.5679, 11802.59, 695.7036, 695.8316
537275.951, 131.6552, 11818.24, 695.6819, 695.8281
537276.017, 131.7199, 11827.43, 695.3984, 695.6963
537276.084, 131.7036, 11836.23, 695.502, 695.7115
537276.151, 131.7128, 11837.05, 696.0042, 695.8943
537276.217, 131.6772, 11835.19, 696.5089, 696.1588
537276.284, 131.6086, 11822.2, 696.7346, 696.3114
537276.351, 131.5044, 11806.45, 696.7296, 696.38
537276.417, 131.3487, 11789.63, 696.9182, 696.5594
537276.484, 131.2392, 11774.28, 696.6904, 696.5607
537276.551, 131.144, 11765.12, 696.7444, 696.7061
537276.617, 131.0745, 11762.05, 696.7446, 696.8411
537276.684, 131.03, 11766.93, 696.5646, 696.8541
537276.751, 130.9833, 11778.1, 696.3613, 696.7891
537276.817, 130.9936, 11792.32, 696.3667, 696.7681
537276.884, 131.0457, 11805.69, 696.3581, 696.6925
537276.951, 131.1168, 11817.33, 696.3788, 696.6402
537277.017, 131.1773, 11824.44, 696.1379, 696.459
537277.084, 131.2504, 11827.82, 695.9038, 696.2403
537277.151, 131.3023, 11824.53, 696.0456, 696.1967
537277.217, 131.2727, 11813.76, 696.1881, 696.1398
537277.284, 131.2008, 11796.66, 696.3545, 696.1255
537277.351, 131.1113, 11778.96, 696.2889, 696.0346
537277.417, 131.0148, 11763.1, 696.4331, 696.1284
537277.484, 130.9622, 11752.24, 696.5684, 696.2551
537277.551, 130.9392, 11748.49, 696.6782, 696.3807
537277.617, 130.9662, 11750.47, 696.7206, 696.4595
537277.684, 130.972, 11758.82, 696.8076, 696.5914
537277.751, 131.0038, 11772.49, 696.7036, 696.6503
537277.817, 131.0266, 11787.58, 696.633, 696.6531
537277.884, 131.0344, 11799.95, 696.6592, 696.7402
537277.951, 131.1134, 11810.78, 696.58, 696.746
537278.017, 131.1457, 11816.9, 696.5521, 696.7536
537278.084, 131.1484, 11815.5, 696.546, 696.725
537278.151, 131.0957, 11802.58, 696.7648, 696.8216
537278.217, 130.9895, 11784.98, 696.7258, 696.7839
537278.284, 130.8689, 11766.17, 696.696, 696.7478
537278.351, 130.7322, 11753.76, 696.6656, 696.6788
537278.417, 130.6595, 11745.76, 696.5729, 696.6089
537278.484, 130.6437, 11742.34, 696.55, 696.6088
537278.551, 130.6474, 11747.98, 696.6044, 696.6174
537278.617, 130.7124, 11758.37, 696.5469, 696.5815
537278.684, 130.75, 11766.96, 696.5475, 696.5523
537278.751, 130.8345, 11777.91, 696.5393, 696.5458
537278.817, 130.8898, 11785.54, 696.7201, 696.6161
537278.884, 130.9619, 11791.08, 696.7996, 696.6754
537278.951, 130.9615, 11790.85, 696.894, 696.7458
537279.017, 130.9135, 11786.25, 696.9585, 696.8192
537279.084, 130.7958, 11776.14, 696.9563, 696.8462
537279.151, 130.6683, 11761.04, 696.9205, 696.8569
537279.217, 130.544, 11747.68, 696.9052, 696.8896
537279.284, 130.4682, 11736.63, 697.0508, 697.0048
537279.351, 130.3856, 11730.61, 696.8654, 696.9559
