time[ms], HeartBeat(RGB), HeartBeat(IR), HeartBeat(depth), Breathing(depth)
530867.32, 127.2667, 12233.67, 681.3705, 681.2178
530867.354, 127.2298, 12225.76, 681.5161, 681.3054
530867.387, 127.2069, 12213.53, 681.6327, 681.4036
530867.42, 127.1463, 12201.11, 681.8376, 681.5484
530867.454, 127.0686, 12188.98, 681.8425, 681.633
530867.487, 127.0808, 12180.76, 681.7968, 681.7004
530867.52, 127.0896, 12174.24, 681.7725, 681.7599
530867.554, 127.0873, 12168.63, 681.5649, 681.6989
530867.587, 127.1003, 12165.72, 681.411, 681.639
530867.62, 127.1465, 12163.41, 681.4826, 681.6708
530867.654, 127.1647, 12161, 681.4361, 681.6773
530867.687, 127.1783, 12159.78, 681.53, 681.6634
530867.72, 127.2487, 12162.53, 681.7178, 681.7162
530867.754, 127.3181, 12166.57, 681.7068, 681.6713
530867.787, 127.359, 12166.51, 681.6985, 681.6445
530867.82, 127.3849, 12167.84, 681.4381, 681.4943
530867.854, 127.4054, 12171.45, 681.056, 681.2849
530867.887, 127.3942, 12172.01, 681.0494, 681.2578
530867.92, 127.46, 12172.83, 680.9816, 681.1592
530867.954, 127.5668, 12174.45, 680.9073, 681.0413
530867.987, 127.6134, 12175.12, 680.7858, 680.9092
530868.02, 127.6376, 12175.42, 680.8347, 680.8696
530868.054, 127.6386, 12174.94, 680.9089, 680.835
530868.087, 127.6953, 12173.66, 681.0112, 680.8532
530868.12, 127.6743, 12174.03, 680.9127, 680.7637
530868.154, 127.6269, 12175.79, 680.8129, 680.7045
530868.187, 127.5408, 12176.57, 680.7725, 680.6818
530868.22, 127.5367, 12175.05, 680.5778, 680.5386
530868.254, 127.5259, 12170.55, 680.567, 680.5253
530868.287, 127.4957, 12162.53, 680.1714, 680.3351
530868.32, 127.4331, 12151.73, 680.0507, 680.2458
530868.354, 127.395, 12138.6, 679.8542, 680.0957
530868.387, 127.3034, 12124.02, 679.6833, 679.939
530868.42, 127.2187, 12110.7, 679.5019, 679.7314
530868.454, 127.178, 12102.28, 679.4553, 679.6006
530868.487, 127.1108, 12096.21, 679.384, 679.4267
530868.52, 127.121, 12091.49, 679.5086, 679.3638
530868.554, 127.112, 12093.9, 679.4543, 679.2875
530868.587, 127.1283, 12095.95, 679.2745, 679.1223
530868.62, 127.1483, 12098.29, 678.8958, 678.8891
530868.654, 127.1953, 12100.62, 678.8339, 678.79
530868.687, 127.2047, 12101.39, 678.7336, 678.7089
530868.72, 127.2572, 12103.01, 678.4722, 678.5434
530868.754, 127.2948, 12102.49, 678.3832, 678.4586
530868.787, 127.3205, 12101.33, 678.4938, 678.442
530868.82, 127.3505, 12101.3, 678.3545, 678.3204
530868.854, 127.3778, 12100.4, 678.2133, 678.1849
530868.887, 127.3992, 12102.86, 678.0824, 678.0551
530868.92, 127.4106, 12108.48, 677.5969, 677.7725
530868.954, 127.4448, 12109.69, 677.5519, 677.6652
530868.987, 127.462, 12113.01, 677.3643, 677.4849
530869.02, 127.4542, 12114.71, 677.4848, 677.4515
530869.054, 127.4482, 12120.06, 677.5545, 677.4242
530869.087, 127.4696, 12126.89, 677.6148, 677.3918
530869.12, 127.4202, 12131.9, 677.5408, 677.3175
530869.154, 127.3877, 12136.48, 677.353, 677.2173
530869.187, 127.3173, 12137.41, 677.2001, 677.1498
530869.22, 127.2158, 12134.96, 677.1074, 677.0901
530869.254, 127.1344, 12131.99, 676.8414, 676.9509
530869.287, 127.0515, 12127.07, 676.9335, 676.9423
530869.32, 126.9774, 12122.45, 676.7542, 676.8434
530869.354, 126.9565, 12114.75, 676.6848, 676.7512
530869.387, 126.8983, 12109.3, 676.6613, 676.6761
530869.42, 126.8621, 12107.65, 676.5963, 676.6089
530869.454, 126.8417, 12105.11, 676.665, 676.6284
530869.487, 126.7941, 12103.77, 676.7604, 676.6419
530869.52, 126.791, 12101.83, 676.9246, 676.702
530869.554, 126.8556, 12099.47, 677.0884, 676.7861
530869.587, 126.9056, 12098.1, 677.2897, 676.9081
530869.62, 126.9162, 12097.69, 677.49, 677.088
530869.654, 126.9445, 12097.85, 677.4489, 677.176
530869.687, 126.9859, 12100.57, 677.3778, 677.277
530869.72, 127.0005, 12103.53, 677.2724, 677.3336
530869.754, 126.9924, 12104.9, 677.3016, 677.4336
530869.787, 126.9786, 12110.5, 677.272, 677.461
530869.82, 126.9913, 12113.68, 677.4194, 677.563
530869.854, 127.0074, 12119.72, 677.2618, 677.4985
530869.887, 127.0084, 12124.27, 677.2717, 677.4963
530869.92, 127.0321, 12130.48, 677.2458, 677.4422
530869.954, 127.0582, 12135.2, 677.2551, 677.4186
530869.987, 127.091, 12144.7, 677.0596, 677.2669
530870.02, 127.1316, 12155.57, 677.0504, 677.2043
530870.054, 127.1627, 12162.64, 676.9404, 677.0901
530870.087, 127.1001, 12164.87, 676.9542, 677.0208
530870.12, 127.0039, 12167.35, 677.1191, 677.0594
530870.154, 126.9523, 12161.39, 677.303, 677.1155
530870.187, 126.9255, 12155.67, 677.4918, 677.2323
530870.22, 126.8581, 12146.8, 677.8231, 677.4323
530870.254, 126.8307, 12137.48, 677.9359, 677.566
530870.287, 126.8016, 12129.83, 678.1207, 677.7532
530870.32, 126.7823, 12124.2, 678.4557, 678.0467
530870.354, 126.8241, 12120.79, 678.4774, 678.1962
530870.387, 126.8679, 12120.96, 678.6255, 678.4337
530870.42, 126.9275, 12120.01, 678.806, 678.6943
530870.454, 127.0179, 12117.94, 679.087, 678.9837
530870.487, 127.0858, 12118.4, 679.2922, 679.248
530870.52, 127.1299, 12116.23, 679.5729, 679.511
530870.554, 127.1963, 12118.71, 679.6866, 679.7006
530870.587, 127.202, 12118.23, 679.6421, 679.8035
530870.62, 127.2294, 12120.39, 679.8067, 679.9766
530870.654, 127.2379, 12123.76, 680.0315, 680.1406
530870.687, 127.2545, 12130.25, 679.9947, 680.2087
530870.72, 127.2901, 12136.66, 680.241, 680.3704
530870.754, 127.28, 12141.69, 680.3393, 680.4611
530870.787, 127.2399, 12147.2, 680.4976, 680.5803
530870.82, 127.2539, 12151.3, 680.6098, 680.6747
530870.854, 127.2885, 12154.51, 680.7379, 680.7763
530870.887, 127.3299, 12156.43, 680.7677, 680.8478
530870.92, 127.3608, 12157.93, 680.8754, 680.94
530870.954, 127.4304, 12159.8, 681.0491, 681.0599
530870.987, 127.4634, 12161.45, 681.237, 681.2042
530871.02, 127.5069, 12161.37, 681.3473, 681.3009
530871.054, 127.5176, 12156.74, 681.3943, 681.3704
530871.087, 127.5128, 12147.9, 681.1944, 681.3265
530871.12, 127.4596, 12138.94, 681.058, 681.2927
530871.154, 127.4323, 12128.75, 681.0472, 681.2958
530871.187, 127.3906, 12116.47, 680.8212, 681.1697
530871.22, 127.4278, 12105.16, 680.754, 681.0814
530871.254, 127.4706, 12099.38, 680.8411, 681.0424
530871.287, 127.5519, 12096.01, 680.8403, 680.9714
530871.32, 127.5869, 12092.5, 681.1995, 681.0828
530871.354, 127.6595, 12092.98, 681.6207, 681.2484
530871.387, 127.7357, 12098.75, 681.883, 681.4119
530871.42, 127.6985, 12081.01, 681.9547, 681.5142
530871.454, 127.6361, 12063.14, 681.9905, 681.6225
530871.487, 127.6206, 12051.38, 682.0163, 681.7368
530871.52, 127.6551, 12043.78, 681.7438, 681.7308
530871.554, 127.6592, 12037.71, 681.5993, 681.7537
530871.587, 127.671, 12041.03, 681.5223, 681.7907
530871.62, 127.733, 12044.51, 681.5533, 681.8608
530871.654, 127.7702, 12052.94, 681.6316, 681.8921
530871.687, 127.8035, 12062.22, 681.6479, 681.8621
530871.72, 127.8471, 12092.01, 681.6124, 681.7911
530871.754, 127.8507, 12094.92, 681.4774, 681.6516
530871.787, 127.8384, 12115.6, 681.5497, 681.6198
530871.82, 127.7715, 12138.35, 681.5814, 681.5803
530871.854, 127.7848, 12156.14, 681.5864, 681.5334
530871.887, 127.7383, 12166.75, 681.675, 681.5466
530871.92, 127.7158, 12151.11, 681.8018, 681.6005
530871.954, 127.671, 12127.13, 681.6826, 681.5356
530871.987, 127.6593, 12123.75, 681.6309, 681.5531
530872.02, 127.6562, 12123.46, 681.3067, 681.4305
530872.054, 127.5649, 12125.05, 681.147, 681.3539
530872.087, 127.4532, 12097.08, 680.9141, 681.2104
530872.12, 127.3396, 12075.46, 680.9646, 681.1694
530872.154, 127.2357, 12056.2, 681.0748, 681.1573
530872.187, 127.2115, 12040.57, 681.4318, 681.2606
530872.22, 127.156, 12026.45, 681.6686, 681.3449
530872.254, 127.1849, 12014.12, 681.7109, 681.3666
530872.287, 127.2478, 12014.68, 681.7822, 681.4546
530872.32, 127.2987, 12019.48, 681.7626, 681.4996
530872.354, 127.4005, 12024.79, 681.6109, 681.5033
530872.387, 127.4893, 12028.96, 681.484, 681.5001
530872.42, 127.6159, 12011.51, 681.4698, 681.5508
530872.454, 127.7011, 12015.03, 681.4395, 681.5804
530872.487, 127.7628, 12020.16, 681.5551, 681.6584
530872.52, 127.7817, 12049.72, 681.6136, 681.6848
530872.554, 127.6546, 12053.19, 681.5863, 681.6799
530872.587, 127.5601, 12080.13, 681.4888, 681.6339
530872.62, 127.4813, 12076.96, 681.4643, 681.5757
530872.654, 127.3948, 12069.16, 681.4781, 681.5504
530872.687, 127.3476, 12062.8, 681.6752, 681.607
530872.72, 127.3656, 12051.68, 681.7646, 681.6428
530872.754, 127.4128, 12041.25, 681.6835, 681.5884
530872.787, 127.4178, 12042.82, 681.8063, 681.6755
530872.82, 127.4169, 12048.22, 681.7172, 681.6574
530872.854, 127.4468, 12058.25, 681.4978, 681.5931
530872.887, 127.3824, 12042.72, 681.3859, 681.5499
530872.92, 127.329, 12016.1, 681.4427, 681.5699
530872.954, 127.2633, 11993.78, 681.5181, 681.5995
530872.987, 127.1629, 11974.32, 681.4513, 681.5349
530873.02, 127.0687, 11961.27, 681.391, 681.4489
530873.054, 127.016, 11953.23, 681.3906, 681.4114
530873.087, 127.0287, 11950.85, 681.5133, 681.464
530873.12, 127.0496, 11952.68, 681.7264, 681.5485
530873.154, 127.071, 11958.56, 681.6971, 681.5616
530873.187, 127.1524, 11985.51, 681.7051, 681.5906
530873.22, 127.1829, 12003.07, 681.7245, 681.6135
530873.254, 127.2115, 12018.63, 681.7816, 681.6522
530873.287, 127.2328, 12007.58, 681.7725, 681.6848
530873.32, 127.1561, 12022.13, 681.7358, 681.7305
530873.354, 127.1021, 12036.73, 681.7771, 681.8195
530873.387, 127.0821, 12048.47, 681.8189, 681.8694
530873.42, 127.0718, 12054.45, 681.7952, 681.8533
530873.454, 127.0937, 12058.8, 681.7574, 681.8428
530873.487, 127.1105, 12061.29, 681.6657, 681.7878
530873.52, 127.1589, 12067.93, 681.9117, 681.8929
530873.554, 127.2069, 12069.19, 681.837, 681.8608
530873.587, 127.206, 12090.26, 681.7556, 681.8265
530873.62, 127.244, 12106.21, 681.6705, 681.7725
530873.654, 127.2748, 12126.66, 681.4568, 681.6221
530873.687, 127.3012, 12140.67, 681.4281, 681.5533
530873.72, 127.3433, 12149.92, 681.468, 681.5375
530873.754, 127.3835, 12153.35, 681.6282, 681.6063
530873.787, 127.4227, 12148.16, 681.72, 681.6436
530873.82, 127.363, 12137.29, 681.4476, 681.4753
530873.854, 127.3282, 12125.47, 681.546, 681.4741
530873.887, 127.2973, 12113.14, 681.4922, 681.4404
530873.92, 127.2061, 12105.95, 681.4943, 681.4413
530873.954, 127.1467, 12097.21, 681.3624, 681.3759
530873.987, 127.0732, 12090.61, 681.4813, 681.4489
530874.02, 126.8857, 12086.74, 681.5677, 681.4964
530874.054, 126.7102, 12085.28, 681.639, 681.5296
530874.087, 126.6167, 12084.88, 681.5671, 681.4832
530874.12, 126.5735, 12084.16, 681.412, 681.4153
530874.154, 126.5029, 12085.4, 681.238, 681.3616
530874.187, 126.5292, 12085.26, 680.9843, 681.2339
530874.22, 126.5903, 12086.17, 680.7043, 681.0359
530874.254, 126.6589, 12088.68, 680.5043, 680.8498
530874.287, 126.6961, 12091.7, 680.3792, 680.6869
530874.32, 126.7558, 12093.24, 680.0546, 680.3702
530874.354, 126.7989, 12098.06, 680.0733, 680.2431
530874.387, 126.8157, 12100.87, 680.0364, 680.0975
530874.42, 126.8476, 12105.19, 679.8869, 679.9136
530874.454, 126.7969, 12108.54, 679.7241, 679.7078
530874.487, 126.7302, 12113.28, 679.8997, 679.6606
530874.52, 126.7205, 12118.51, 679.8689, 679.5963
530874.554, 126.6896, 12121.47, 679.7917, 679.5212
530874.587, 126.6849, 12126.96, 679.501, 679.3538
530874.62, 126.674, 12132.39, 679.3548, 679.2562
530874.654, 126.6748, 12136.54, 679.2817, 679.2463
530874.687, 126.7376, 12137.87, 679.3687, 679.2733
530874.72, 126.7396, 12138.31, 679.1639, 679.1648
530874.754, 126.7332, 12108.39, 678.8395, 678.9789
530874.787, 126.6308, 12074.73, 678.7339, 678.8795
530874.82, 126.5818, 12041.87, 678.702, 678.7819
530874.854, 126.5064, 12043.12, 678.9034, 678.8149
530874.887, 126.4445, 12053.58, 678.9983, 678.8227
530874.92, 126.3945, 12066.52, 678.9592, 678.799
530874.954, 126.3672, 12084.63, 678.9666, 678.7887
530874.987, 126.3491, 12096.91, 679.0588, 678.8073
530875.02, 126.3889, 12107.59, 679.0476, 678.8303
530875.054, 126.3817, 12112.06, 679.0524, 678.8904
530875.087, 126.3639, 12106.86, 678.8547, 678.8489
530875.12, 126.368, 12101.16, 678.7228, 678.8145
530875.154, 126.3547, 12095.3, 678.8068, 678.8999
530875.187, 126.428, 12094.67, 678.7703, 678.8672
530875.22, 126.4906, 12094.52, 678.8979, 678.9218
530875.254, 126.5826, 12095.04, 678.7974, 678.8565
530875.287, 126.64, 12096.33, 678.7598, 678.8329
530875.32, 126.6405, 12094.87, 678.7324, 678.8069
530875.354, 126.6212, 12095.08, 678.4879, 678.6636
530875.387, 126.5658, 12094.3, 678.496, 678.5992
530875.42, 126.5518, 12095.25, 678.4763, 678.5403
530875.454, 126.5372, 12099.35, 678.2705, 678.4009
530875.487, 126.5209, 12100.21, 678.4199, 678.4208
530875.52, 126.5134, 12101.4, 678.2084, 678.2969
530875.554, 126.5195, 12106.3, 678.2021, 678.2341
530875.587, 126.5131, 12114.58, 678.2396, 678.2106
530875.62, 126.5026, 12120.31, 678.3545, 678.236
530875.654, 126.4647, 12121.8, 678.3789, 678.2405
530875.687, 126.4455, 12125.36, 678.3253, 678.2214
530875.72, 126.3553, 12124.39, 678.2017, 678.1522
530875.754, 126.2811, 12094.56, 678.1158, 678.0912
530875.787, 126.1924, 12064.79, 677.972, 678.0263
530875.82, 126.1361, 12065.09, 677.9021, 677.9826
530875.854, 126.0929, 12044.39, 677.9608, 678.0135
530875.887, 126.0735, 12028.48, 677.924, 677.9873
530875.92, 126.0803, 12018.7, 677.9943, 677.9813
530875.954, 126.0649, 12043.18, 677.8962, 677.8969
530875.987, 126.1191, 12073.33, 677.7138, 677.7726
530876.02, 126.1591, 12100.09, 677.6202, 677.6794
530876.054, 126.1685, 12124.66, 677.5899, 677.6496
530876.087, 126.2113, 12111.99, 677.4708, 677.5564
530876.12, 126.2121, 12120.01, 677.4492, 677.4922
530876.154, 126.1919, 12104.43, 677.6216, 677.5524
530876.187, 126.2, 12084.99, 677.7519, 677.5615
530876.22, 126.1532, 12080.2, 677.6029, 677.486
530876.254, 126.2014, 12069.33, 677.4759, 677.4239
530876.287, 126.1807, 12065.07, 677.5179, 677.4666
530876.32, 126.1904, 12066.35, 677.4488, 677.4454
530876.354, 126.1769, 12070.52, 677.3921, 677.4115
530876.387, 126.1729, 12084.2, 677.3797, 677.387
530876.42, 126.2006, 12100.2, 677.4315, 677.415
530876.454, 126.2162, 12116.21, 677.7236, 677.5604
530876.487, 126.2051, 12126.93, 677.7239, 677.5682
530876.52, 126.2598, 12134.26, 677.5445, 677.5151
530876.554, 126.2154, 12136.5, 677.5358, 677.5438
530876.587, 126.2516, 12131.5, 677.3647, 677.4794
530876.62, 126.2176, 12122.95, 677.4857, 677.5182
530876.654, 126.1615, 12114.87, 677.4052, 677.4716
530876.687, 126.0774, 12109.42, 677.4428, 677.4924
530876.72, 126.0244, 12105.3, 677.6461, 677.5957
530876.754, 126.1332, 12104.55, 677.7773, 677.6539
530876.787, 126.2399, 12088.83, 678.0519, 677.8021
530876.82, 126.3236, 12074.25, 678.1478, 677.9262
530876.854, 126.4738, 12092.79, 678.124, 677.989
530876.887, 126.4405, 12087.74, 678.1489, 678.0406
530876.92, 126.4384, 12109.02, 678.1371, 678.1058
530876.954, 126.4791, 12102.01, 678.0891, 678.1446
530876.987, 126.4883, 12125.29, 677.9271, 678.115
530877.02, 126.4881, 12151.1, 678.0415, 678.1947
530877.054, 126.5038, 12173.97, 677.9285, 678.142
530877.087, 126.5426, 12190.73, 678.0339, 678.1981
530877.12, 126.5627, 12169.45, 677.9038, 678.1179
530877.154, 126.5529, 12147.07, 678.0085, 678.1163
530877.187, 126.5539, 12163.6, 678.085, 678.1063
530877.22, 126.5862, 12174.56, 678.1332, 678.1063
530877.254, 126.587, 12161.53, 678.2317, 678.1248
530877.287, 126.5761, 12145.93, 678.373, 678.2108
530877.32, 126.5882, 12143.41, 678.4429, 678.2626
530877.354, 126.5591, 12170.92, 678.7632, 678.4586
530877.387, 126.5975, 12200.6, 678.8706, 678.6094
530877.42, 126.6184, 12226.28, 678.9563, 678.7351
530877.455, 126.6391, 12210.57, 678.8317, 678.7934
530877.487, 126.6212, 12193.93, 678.6691, 678.7806
530877.52, 126.6448, 12208.3, 678.3754, 678.6762
530877.554, 126.6837, 12188.51, 678.1956, 678.6014
530877.587, 126.6277, 12162.96, 678.2254, 678.5929
530877.62, 126.5625, 12138.95, 678.215, 678.5281
530877.654, 126.4687, 12118.65, 678.3469, 678.519
530877.687, 126.4015, 12108.91, 678.5991, 678.5702
530877.72, 126.3577, 12135.2, 678.7048, 678.5531
530877.754, 126.4449, 12161.57, 678.7134, 678.5303
530877.787, 126.5325, 12182.96, 678.7634, 678.5383
530877.82, 126.6785, 12204.17, 678.5614, 678.4689
530877.854, 126.7969, 12221.33, 678.3706, 678.4031
530877.887, 126.9085, 12223.61, 678.2167, 678.3302
530877.92, 126.9888, 12221.01, 678.1731, 678.2974
530877.954, 127.0443, 12213.19, 678.4014, 678.4134
530877.987, 127.0728, 12207.57, 678.2001, 678.2972
530878.02, 127.0715, 12205.35, 678.2045, 678.286
530878.054, 127.1015, 12211.99, 678.0262, 678.1628
530878.087, 127.086, 12218.17, 678.0049, 678.1038
530878.12, 127.0599, 12226.26, 677.92, 677.9885
530878.154, 127.0037, 12233.49, 678.1851, 678.0731
530878.187, 126.9688, 12242.05, 678.3383, 678.1157
530878.22, 126.9294, 12216.22, 678.2133, 678.0504
530878.254, 126.8594, 12192.31, 678.3708, 678.1422
530878.287, 126.8413, 12173.64, 678.5762, 678.2578
530878.32, 126.8292, 12176.36, 678.541, 678.3329
530878.354, 126.8396, 12174.79, 678.426, 678.3525
530878.387, 126.8351, 12206.93, 678.2455, 678.3306
530878.42, 126.7637, 12244.73, 678.1827, 678.3303
530878.454, 126.7505, 12280.94, 678.1025, 678.3124
530878.487, 126.7371, 12308.37, 677.9244, 678.1703
530878.52, 126.7377, 12324.43, 677.888, 678.1112
530878.554, 126.6726, 12324.56, 677.7608, 678.0132
530878.587, 126.5966, 12316.58, 677.8804, 678.0024
530878.62, 126.5186, 12300.68, 678.1298, 678.0748
530878.654, 126.4777, 12284.7, 678.1931, 678.037
530878.687, 126.4152, 12268.35, 678.2023, 678.0217
530878.72, 126.3858, 12261.71, 678.157, 677.9809
530878.754, 126.3859, 12255.43, 678.1237, 677.9721
530878.787, 126.4327, 12252.87, 678.3369, 678.1085
530878.82, 126.4985, 12252.2, 678.4162, 678.2435
530878.854, 126.535, 12251.74, 678.3317, 678.2585
530878.887, 126.5844, 12251.28, 678.4437, 678.3596
530878.92, 126.6417, 12252.33, 678.4953, 678.4484
530878.954, 126.723, 12255.25, 678.463, 678.4804
530878.987, 126.7787, 12256.5, 678.4487, 678.5153
530879.02, 126.8434, 12259.96, 678.3834, 678.5083
530879.054, 126.9058, 12262.17, 678.4595, 678.5646
530879.087, 126.9422, 12262.44, 678.4214, 678.5534
530879.12, 126.9452, 12266.58, 678.4734, 678.5476
530879.154, 126.939, 12268.76, 678.3865, 678.4712
530879.187, 126.9161, 12273.91, 678.2591, 678.3999
530879.22, 126.8979, 12278.91, 678.3135, 678.386
530879.254, 126.8973, 12286.85, 678.2072, 678.3169
530879.287, 126.8873, 12294.46, 678.1925, 678.2943
530879.32, 126.9176, 12283.62, 678.1615, 678.2316
530879.354, 126.9092, 12271.41, 678.0937, 678.1498
530879.387, 126.8862, 12259.64, 678.1154, 678.1033
530879.42, 126.8505, 12250.04, 678.1682, 678.1029
530879.454, 126.855, 12245.65, 678.1097, 678.0718
530879.487, 126.8841, 12244.74, 678.027, 678.0197
530879.52, 126.8593, 12245.8, 677.8944, 677.9247
530879.554, 126.8351, 12249.01, 677.8034, 677.8568
530879.587, 126.7894, 12248.79, 677.6882, 677.7715
530879.62, 126.6764, 12247.91, 677.6771, 677.7203
530879.654, 126.6164, 12243.05, 677.6641, 677.6829
530879.687, 126.5684, 12234.7, 677.7347, 677.6897
530879.72, 126.5407, 12224.98, 677.9612, 677.7896
530879.754, 126.5173, 12216.66, 678.0256, 677.8085
530879.787, 126.4604, 12212.65, 678.1987, 677.9183
530879.82, 126.4742, 12208.71, 678.3187, 678.0171
530879.854, 126.4625, 12209.49, 678.3062, 678.0773
530879.887, 126.4893, 12211.25, 678.2185, 678.1158
530879.92, 126.5404, 12213.24, 678.1559, 678.15
530879.954, 126.6962, 12220.54, 678.0891, 678.1774
530879.987, 126.9159, 12226.75, 678.0755, 678.2125
530880.02, 127.109, 12229.36, 678.3021, 678.3502
530880.054, 127.2483, 12233, 678.3486, 678.3937
530880.087, 127.3298, 12239.26, 678.3279, 678.4098
530880.12, 127.3109, 12244.19, 678.342, 678.4046
530880.154, 127.3171, 12245.85, 678.386, 678.4176
530880.187, 127.2972, 12247.76, 678.3804, 678.4111
530880.22, 127.2971, 12248.89, 678.2769, 678.3588
530880.254, 127.28, 12253.32, 678.2835, 678.3525
530880.287, 127.3268, 12257.54, 678.246, 678.3275
530880.32, 127.3795, 12260.74, 678.3535, 678.3658
530880.354, 127.4198, 12265.3, 678.4028, 678.373
530880.387, 127.4551, 12271.07, 678.39, 678.383
530880.42, 127.4563, 12275.13, 678.3628, 678.3703
530880.454, 127.4694, 12278, 678.364, 678.3818
530880.487, 127.4611, 12276.89, 678.4993, 678.4496
530880.52, 127.44, 12273.69, 678.6511, 678.5305
530880.554, 127.3982, 12273.35, 678.6526, 678.5518
530880.587, 127.3879, 12273.27, 678.6942, 678.596
530880.62, 127.3379, 12265.89, 678.6846, 678.6247
530880.654, 127.3234, 12258.13, 678.7422, 678.6877
530880.687, 127.2607, 12248.99, 678.7974, 678.7755
530880.72, 127.2755, 12240.63, 678.8618, 678.8438
530880.754, 127.3203, 12236.18, 678.8662, 678.8812
530880.787, 127.3633, 12235.18, 678.9197, 678.938
530880.82, 127.3894, 12232.01, 679.0284, 679.0137
530880.854, 127.362, 12232.56, 679.0543, 679.0458
530880.887, 127.3928, 12234.83, 679.0674, 679.0777
530880.92, 127.4446, 12239.1, 679.0814, 679.114
530880.954, 127.4539, 12241.59, 679.0134, 679.0997
530880.987, 127.4798, 12242.89, 678.9166, 679.0612
530881.02, 127.5111, 12241.24, 678.8743, 679.0232
530881.054, 127.5941, 12241.04, 679.0474, 679.0895
530881.087, 127.6421, 12240.66, 679.0902, 679.1009
530881.12, 127.6914, 12241.2, 679.1669, 679.1324
530881.154, 127.6068, 12239.52, 679.2885, 679.2012
530881.187, 127.4911, 12239.02, 679.2554, 679.2011
530881.22, 127.437, 12236.92, 679.3599, 679.259
530881.254, 127.4125, 12238, 679.4399, 679.3234
530881.287, 127.4001, 12239.7, 679.5329, 679.4124
530881.32, 127.3888, 12242.08, 679.6814, 679.5483
530881.354, 127.363, 12248.26, 679.5435, 679.5362
530881.387, 127.3563, 12252.75, 679.5286, 679.5601
530881.42, 127.383, 12258.36, 679.338, 679.4945
530881.454, 127.3834, 12264.21, 679.2015, 679.4376
530881.487, 127.3167, 12262.64, 679.1794, 679.4168
530881.52, 127.2326, 12258.86, 678.9575, 679.2766
530881.554, 127.2332, 12254.7, 678.8638, 679.1602
530881.587, 127.1844, 12249.4, 678.7978, 679.0363
530881.62, 127.2108, 12244.85, 679.0099, 679.0363
530881.654, 127.1988, 12236.58, 679.1314, 679.0066
530881.687, 127.1783, 12230.54, 679.112, 678.9607
530881.72, 127.1374, 12227.35, 679.258, 679.0198
530881.754, 127.1557, 12222.48, 679.2902, 679.0397
530881.787, 127.1385, 12217.17, 679.2014, 679.0126
530881.82, 127.1583, 12215.1, 679.14, 679.0073
530881.854, 127.2244, 12212.04, 679.1146, 679.0377
530881.887, 127.3046, 12210.35, 679.1405, 679.1044
530881.92, 127.3489, 12209.01, 679.0735, 679.1149
530881.954, 127.4111, 12211.62, 678.9866, 679.0848
530881.987, 127.4782, 12213.78, 678.8952, 679.0491
530882.02, 127.5718, 12215.26, 678.8331, 678.9891
530882.054, 127.5663, 12214.25, 678.6671, 678.8615
530882.087, 127.5468, 12214.19, 678.8222, 678.8849
530882.12, 127.5233, 12213.32, 678.7623, 678.8187
530882.154, 127.5025, 12214.89, 678.7908, 678.7922
530882.187, 127.4767, 12217.89, 678.6736, 678.6672
530882.22, 127.4836, 12220, 678.6897, 678.627
530882.254, 127.5006, 12223.57, 678.691, 678.6066
530882.287, 127.5039, 12226.8, 678.6841, 678.6154
530882.32, 127.3783, 12229.85, 678.7083, 678.6268
530882.354, 127.2946, 12233.48, 678.4787, 678.5059
530882.387, 127.1497, 12236.07, 678.1712, 678.3518
530882.42, 127.0351, 12235.18, 677.8376, 678.1177
530882.454, 126.956, 12231.19, 677.6567, 677.9515
530882.487, 126.8639, 12226.8, 677.502, 677.7831
530882.52, 126.836, 12216.59, 677.3554, 677.6207
530882.554, 126.8461, 12209.38, 677.2032, 677.4189
530882.587, 126.7973, 12200.75, 677.1229, 677.2294
530882.62, 126.6954, 12194.3, 677.1965, 677.1199
530882.654, 126.599, 12188.18, 677.2849, 677.0485
530882.687, 126.5715, 12183.81, 677.3043, 677.0013
530882.72, 126.5325, 12181.89, 677.1436, 676.8853
530882.754, 126.5294, 12179.3, 677.153, 676.9059
530882.787, 126.5289, 12178.49, 677.2492, 676.9485
530882.82, 126.4693, 12177.47, 677.1021, 676.9008
530882.854, 126.5092, 12179.15, 677.0165, 676.8835
530882.887, 126.5061, 12184.17, 676.778, 676.8125
530882.92, 126.4854, 12186.53, 676.5895, 676.7416
530882.954, 126.4603, 12189.23, 676.4603, 676.6644
530882.987, 126.511, 12189.18, 676.5742, 676.6909
530883.02, 126.5231, 12190.61, 676.494, 676.5919
530883.054, 126.5198, 12192.18, 676.5513, 676.5685
530883.087, 126.5139, 12192.46, 676.6155, 676.5327
530883.12, 126.4894, 12193.51, 676.5816, 676.477
530883.154, 126.4343, 12197.61, 676.3599, 676.346
530883.187, 126.4463, 12203.97, 676.1415, 676.2018
530883.22, 126.3989, 12208.38, 676.0945, 676.148
530883.254, 126.3906, 12237.29, 675.9418, 676.0422
530883.287, 126.3592, 12265.53, 675.9466, 676.0161
530883.32, 126.3189, 12289.09, 676.0826, 676.0374
530883.354, 126.2994, 12304.32, 676.0109, 675.9759
530883.387, 126.2277, 12311.24, 675.7899, 675.8117
530883.42, 126.167, 12308.91, 675.6628, 675.7162
530883.454, 126.0772, 12303.45, 675.5528, 675.6318
530883.487, 125.9561, 12293.1, 675.3139, 675.4622
